AttractionId,AttractionCityId,AttractionTypeId,Attraction,AttractionAddress,CityId,CityName,CountryId,Country,RegionId,Region,ContinentId,Continent,AttractionType
1608,8937,Beach,Paradise Beach - Seven Mile Beach,"Main Street, Seven Mile Beach, Grand Cayman",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1609,8937,Market,Night Market - Seven Mile Beach,"Main Street, Seven Mile Beach, Grand Cayman",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1610,8937,Beach,Sunset Cove - Kingston,"Main Street, Kingston, Jamaica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1611,8937,Museum,Art Gallery - Kingston,"Main Street, Kingston, Jamaica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1612,8937,Temple,Sacred Shrine - Kingston,"Main Street, Kingston, Jamaica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1613,8937,Museum,Art Gallery - Kingston,"Main Street, Kingston, Jamaica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1614,8937,Temple,Cathedral - Bluefields,"Main Street, Bluefields, Jamaica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1615,8937,Temple,Grand Mosque - Bluefields,"Main Street, Bluefields, Jamaica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1616,8937,Market,Local Bazaar - Bluefields,"Main Street, Bluefields, Jamaica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1617,8937,Beach,Crystal Bay - Bluefields,"Main Street, Bluefields, Jamaica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1618,8937,Beach,Crystal Bay - Puerto Rico,"Main Street, Puerto Rico, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1619,8937,Market,Night Market - Puerto Rico,"Main Street, Puerto Rico, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1620,8937,Beach,Crystal Bay - Puerto Rico,"Main Street, Puerto Rico, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1621,8937,Park,Botanical Garden - Puerto Rico,"Main Street, Puerto Rico, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1622,8937,Temple,Sacred Shrine - San Juan,"Main Street, San Juan, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1623,8937,Beach,Crystal Bay - San Juan,"Main Street, San Juan, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1624,8937,Museum,Cultural Heritage Center - San Juan,"Main Street, San Juan, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1625,8937,Market,Farmers' Market - San Juan,"Main Street, San Juan, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1626,8937,Museum,Art Gallery - Carolina,"Main Street, Carolina, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1627,8937,Park,National Park - Carolina,"Main Street, Carolina, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1628,8937,Park,Wildlife Reserve - Carolina,"Main Street, Carolina, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1629,8937,Temple,Sacred Shrine - Carolina,"Main Street, Carolina, Puerto Rico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1630,8937,Museum,History Museum - Philipsburg,"Main Street, Philipsburg, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1631,8937,Beach,Golden Sand Beach - Philipsburg,"Main Street, Philipsburg, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1632,8937,Museum,History Museum - Philipsburg,"Main Street, Philipsburg, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1633,8937,Park,Wildlife Reserve - Philipsburg,"Main Street, Philipsburg, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1634,8937,Museum,Cultural Heritage Center - St Martin / St Maarten,"Main Street, St Martin / St Maarten, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1635,8937,Temple,Cathedral - St Martin / St Maarten,"Main Street, St Martin / St Maarten, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1636,8937,Temple,Sacred Shrine - St Martin / St Maarten,"Main Street, St Martin / St Maarten, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1637,8937,Market,Local Bazaar - St Martin / St Maarten,"Main Street, St Martin / St Maarten, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1638,8937,Temple,Grand Mosque - Maho,"Main Street, Maho, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1639,8937,Market,Farmers' Market - Maho,"Main Street, Maho, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1640,8937,Museum,Science Museum - Maho,"Main Street, Maho, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1641,8937,Beach,Sunset Cove - Maho,"Main Street, Maho, St Martin / St Maarten",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1642,8937,Market,Night Market - Port of Spain,"Main Street, Port of Spain, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1643,8937,Museum,History Museum - Port of Spain,"Main Street, Port of Spain, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1644,8937,Market,Flea Market - Port of Spain,"Main Street, Port of Spain, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1645,8937,Temple,Cathedral - Port of Spain,"Main Street, Port of Spain, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1646,8937,Museum,Cultural Heritage Center - TRINIDAD AND TOBAGO,"Main Street, TRINIDAD AND TOBAGO, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1647,8937,Temple,Sacred Shrine - TRINIDAD AND TOBAGO,"Main Street, TRINIDAD AND TOBAGO, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1648,8937,Market,Local Bazaar - TRINIDAD AND TOBAGO,"Main Street, TRINIDAD AND TOBAGO, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1649,8937,Market,Farmers' Market - TRINIDAD AND TOBAGO,"Main Street, TRINIDAD AND TOBAGO, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1650,8937,Temple,Ancient Temple - Diego Martin,"Main Street, Diego Martin, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1651,8937,Park,Wildlife Reserve - Diego Martin,"Main Street, Diego Martin, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1652,8937,Temple,Ancient Temple - Diego Martin,"Main Street, Diego Martin, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1653,8937,Museum,History Museum - Diego Martin,"Main Street, Diego Martin, Trinidad and Tobago",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1654,8937,Beach,Paradise Beach - The Bight Settlement,"Main Street, The Bight Settlement, Turks and Caicos Islands",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1655,8937,Museum,History Museum - The Bight Settlement,"Main Street, The Bight Settlement, Turks and Caicos Islands",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1656,8937,Beach,Paradise Beach - The Bight Settlement,"Main Street, The Bight Settlement, Turks and Caicos Islands",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1657,8937,Beach,Paradise Beach - The Bight Settlement,"Main Street, The Bight Settlement, Turks and Caicos Islands",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1658,8937,Museum,Science Museum - Providenciales,"Main Street, Providenciales, Turks and Caicos Islands",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1659,8937,Temple,Cathedral - Providenciales,"Main Street, Providenciales, Turks and Caicos Islands",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1660,8937,Market,Night Market - Providenciales,"Main Street, Providenciales, Turks and Caicos Islands",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1661,8937,Beach,Golden Sand Beach - Providenciales,"Main Street, Providenciales, Turks and Caicos Islands",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1662,8937,Beach,Paradise Beach - Caye Caulker,"Main Street, Caye Caulker, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1663,8937,Temple,Ancient Temple - Caye Caulker,"Main Street, Caye Caulker, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1664,8937,Market,Local Bazaar - Caye Caulker,"Main Street, Caye Caulker, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1665,8937,Market,Night Market - Caye Caulker,"Main Street, Caye Caulker, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1666,8937,Beach,Paradise Beach - San Ignacio,"Main Street, San Ignacio, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1667,8937,Museum,Cultural Heritage Center - San Ignacio,"Main Street, San Ignacio, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1668,8937,Park,Wildlife Reserve - San Ignacio,"Main Street, San Ignacio, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1669,8937,Temple,Sacred Shrine - San Ignacio,"Main Street, San Ignacio, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1670,8937,Park,Botanical Garden - belize,"Main Street, belize, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1671,8937,Temple,Cathedral - belize,"Main Street, belize, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1672,8937,Museum,Science Museum - belize,"Main Street, belize, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1673,8937,Beach,Golden Sand Beach - belize,"Main Street, belize, Belize",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1674,8937,Temple,Grand Mosque - Manuel Antonio,"Main Street, Manuel Antonio, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1675,8937,Museum,History Museum - Manuel Antonio,"Main Street, Manuel Antonio, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1676,8937,Park,Wildlife Reserve - Manuel Antonio,"Main Street, Manuel Antonio, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1677,8937,Park,National Park - Manuel Antonio,"Main Street, Manuel Antonio, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1678,8937,Temple,Grand Mosque - Playa Samara,"Main Street, Playa Samara, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1679,8937,Park,Wildlife Reserve - Playa Samara,"Main Street, Playa Samara, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1680,8937,Museum,History Museum - Playa Samara,"Main Street, Playa Samara, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1681,8937,Beach,Paradise Beach - Playa Samara,"Main Street, Playa Samara, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1682,8937,Museum,Art Gallery - Arenal Volcano National Park,"Main Street, Arenal Volcano National Park, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1683,8937,Park,Eco Park - Arenal Volcano National Park,"Main Street, Arenal Volcano National Park, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1684,8937,Market,Farmers' Market - Arenal Volcano National Park,"Main Street, Arenal Volcano National Park, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1685,8937,Museum,Science Museum - Arenal Volcano National Park,"Main Street, Arenal Volcano National Park, Costa Rica",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1686,8937,Market,Flea Market - El Remate,"Main Street, El Remate, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1687,8937,Market,Night Market - El Remate,"Main Street, El Remate, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1688,8937,Market,Local Bazaar - El Remate,"Main Street, El Remate, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1689,8937,Market,Local Bazaar - El Remate,"Main Street, El Remate, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1690,8937,Museum,History Museum - San Pedro La Laguna,"Main Street, San Pedro La Laguna, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1691,8937,Beach,Paradise Beach - San Pedro La Laguna,"Main Street, San Pedro La Laguna, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1692,8937,Market,Flea Market - San Pedro La Laguna,"Main Street, San Pedro La Laguna, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1693,8937,Beach,Paradise Beach - San Pedro La Laguna,"Main Street, San Pedro La Laguna, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1694,8937,Beach,Crystal Bay - Guatemala,"Main Street, Guatemala, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1695,8937,Market,Farmers' Market - Guatemala,"Main Street, Guatemala, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1696,8937,Temple,Ancient Temple - Guatemala,"Main Street, Guatemala, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1697,8937,Museum,Science Museum - Guatemala,"Main Street, Guatemala, Guatemala",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1698,8937,Temple,Sacred Shrine - Roatan,"Main Street, Roatan, Honduras",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1699,8937,Park,Eco Park - Roatan,"Main Street, Roatan, Honduras",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1700,8937,Park,National Park - Roatan,"Main Street, Roatan, Honduras",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1701,8937,Temple,Grand Mosque - Roatan,"Main Street, Roatan, Honduras",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1702,8937,Market,Flea Market - goprohonduras,"Main Street, goprohonduras, Honduras",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1703,8937,Park,Eco Park - goprohonduras,"Main Street, goprohonduras, Honduras",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1704,8937,Park,Eco Park - goprohonduras,"Main Street, goprohonduras, Honduras",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1705,8937,Museum,Cultural Heritage Center - goprohonduras,"Main Street, goprohonduras, Honduras",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1706,8937,Market,Flea Market - Leon,"Main Street, Leon, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1707,8937,Temple,Cathedral - Leon,"Main Street, Leon, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1708,8937,Park,Eco Park - Leon,"Main Street, Leon, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1709,8937,Temple,Sacred Shrine - Leon,"Main Street, Leon, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1710,8937,Temple,Sacred Shrine - San Juan del Sur,"Main Street, San Juan del Sur, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1711,8937,Beach,Golden Sand Beach - San Juan del Sur,"Main Street, San Juan del Sur, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1712,8937,Beach,Paradise Beach - San Juan del Sur,"Main Street, San Juan del Sur, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1713,8937,Museum,Science Museum - San Juan del Sur,"Main Street, San Juan del Sur, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1714,8937,Museum,Cultural Heritage Center - Granada,"Main Street, Granada, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1715,8937,Park,Eco Park - Granada,"Main Street, Granada, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1716,8937,Beach,Golden Sand Beach - Granada,"Main Street, Granada, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1717,8937,Park,Wildlife Reserve - Granada,"Main Street, Granada, Nicaragua",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1718,8937,Museum,History Museum - Colon,"Main Street, Colon, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1719,8937,Beach,Golden Sand Beach - Colon,"Main Street, Colon, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1720,8937,Beach,Paradise Beach - Colon,"Main Street, Colon, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1721,8937,Park,Botanical Garden - Colon,"Main Street, Colon, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1722,8937,Museum,History Museum - Penonome,"Main Street, Penonome, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1723,8937,Temple,Ancient Temple - Penonome,"Main Street, Penonome, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1724,8937,Park,National Park - Penonome,"Main Street, Penonome, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1725,8937,Beach,Crystal Bay - Penonome,"Main Street, Penonome, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1726,8937,Temple,Sacred Shrine - Panama,"Main Street, Panama, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1727,8937,Market,Flea Market - Panama,"Main Street, Panama, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1728,8937,Market,Flea Market - Panama,"Main Street, Panama, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1729,8937,Museum,Cultural Heritage Center - Panama,"Main Street, Panama, Panama",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1730,8937,Museum,Cultural Heritage Center - Antigonish,"Main Street, Antigonish, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1731,8937,Temple,Grand Mosque - Antigonish,"Main Street, Antigonish, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1732,8937,Temple,Sacred Shrine - Antigonish,"Main Street, Antigonish, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1733,8937,Beach,Golden Sand Beach - Antigonish,"Main Street, Antigonish, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1734,8937,Museum,Art Gallery - Trail,"Main Street, Trail, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1735,8937,Temple,Sacred Shrine - Trail,"Main Street, Trail, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1736,8937,Temple,Cathedral - Trail,"Main Street, Trail, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1737,8937,Museum,History Museum - Trail,"Main Street, Trail, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1738,8937,Temple,Cathedral - Montr̩al,"Main Street, Montr̩al, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1739,8937,Beach,Golden Sand Beach - Montr̩al,"Main Street, Montr̩al, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1740,8937,Park,National Park - Montr̩al,"Main Street, Montr̩al, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1741,8937,Beach,Golden Sand Beach - Montr̩al,"Main Street, Montr̩al, Canada",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1742,8937,Park,Eco Park - Greenland,"Main Street, Greenland, Greenland",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1743,8937,Beach,Paradise Beach - Greenland,"Main Street, Greenland, Greenland",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1744,8937,Park,Botanical Garden - Greenland,"Main Street, Greenland, Greenland",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1745,8937,Park,National Park - Greenland,"Main Street, Greenland, Greenland",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1746,8937,Park,National Park - Ixtapa-Zihuatanejo-Guerrero,"Main Street, Ixtapa-Zihuatanejo-Guerrero, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1747,8937,Temple,Cathedral - Ixtapa-Zihuatanejo-Guerrero,"Main Street, Ixtapa-Zihuatanejo-Guerrero, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1748,8937,Market,Flea Market - Ixtapa-Zihuatanejo-Guerrero,"Main Street, Ixtapa-Zihuatanejo-Guerrero, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1749,8937,Temple,Cathedral - Ixtapa-Zihuatanejo-Guerrero,"Main Street, Ixtapa-Zihuatanejo-Guerrero, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1750,8937,Temple,Grand Mosque - Tuxtla Gutierrez,"Main Street, Tuxtla Gutierrez, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1751,8937,Museum,Art Gallery - Tuxtla Gutierrez,"Main Street, Tuxtla Gutierrez, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1752,8937,Temple,Ancient Temple - Tuxtla Gutierrez,"Main Street, Tuxtla Gutierrez, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1753,8937,Park,Botanical Garden - Tuxtla Gutierrez,"Main Street, Tuxtla Gutierrez, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1754,8937,Beach,Paradise Beach - Tulum,"Main Street, Tulum, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1755,8937,Temple,Ancient Temple - Tulum,"Main Street, Tulum, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1756,8937,Museum,History Museum - Tulum,"Main Street, Tulum, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1757,8937,Temple,Sacred Shrine - Tulum,"Main Street, Tulum, Mexico",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1758,8937,Market,Night Market - Incline Village,"Main Street, Incline Village, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1759,8937,Museum,Art Gallery - Incline Village,"Main Street, Incline Village, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1760,8937,Beach,Crystal Bay - Incline Village,"Main Street, Incline Village, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1761,8937,Museum,Science Museum - Incline Village,"Main Street, Incline Village, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1762,8937,Market,Local Bazaar - Safety Harbor,"Main Street, Safety Harbor, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1763,8937,Museum,History Museum - Safety Harbor,"Main Street, Safety Harbor, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1764,8937,Park,National Park - Safety Harbor,"Main Street, Safety Harbor, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1765,8937,Museum,Science Museum - Safety Harbor,"Main Street, Safety Harbor, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1766,8937,Temple,Sacred Shrine - Evansville,"Main Street, Evansville, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1767,8937,Park,Wildlife Reserve - Evansville,"Main Street, Evansville, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1768,8937,Museum,Art Gallery - Evansville,"Main Street, Evansville, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1769,8937,Beach,Golden Sand Beach - Evansville,"Main Street, Evansville, United States",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1770,8937,Temple,Cathedral - San Carlos de Bariloche,"Main Street, San Carlos de Bariloche, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1771,8937,Temple,Cathedral - San Carlos de Bariloche,"Main Street, San Carlos de Bariloche, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1772,8937,Park,Eco Park - San Carlos de Bariloche,"Main Street, San Carlos de Bariloche, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1773,8937,Park,Wildlife Reserve - San Carlos de Bariloche,"Main Street, San Carlos de Bariloche, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1774,8937,Temple,Sacred Shrine - Province of Cordoba,"Main Street, Province of Cordoba, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1775,8937,Park,Eco Park - Province of Cordoba,"Main Street, Province of Cordoba, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1776,8937,Market,Local Bazaar - Province of Cordoba,"Main Street, Province of Cordoba, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1777,8937,Temple,Sacred Shrine - Province of Cordoba,"Main Street, Province of Cordoba, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1778,8937,Park,Wildlife Reserve - Argentina,"Main Street, Argentina, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1779,8937,Park,Wildlife Reserve - Argentina,"Main Street, Argentina, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1780,8937,Market,Flea Market - Argentina,"Main Street, Argentina, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1781,8937,Beach,Crystal Bay - Argentina,"Main Street, Argentina, Argentina",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1782,8937,Market,Local Bazaar - Cochabamba,"Main Street, Cochabamba, Bolivia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1783,8937,Temple,Grand Mosque - Cochabamba,"Main Street, Cochabamba, Bolivia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1784,8937,Park,Botanical Garden - Cochabamba,"Main Street, Cochabamba, Bolivia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1785,8937,Park,Wildlife Reserve - Cochabamba,"Main Street, Cochabamba, Bolivia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1786,8937,Market,Flea Market - La Paz,"Main Street, La Paz, Bolivia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1787,8937,Park,Botanical Garden - La Paz,"Main Street, La Paz, Bolivia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1788,8937,Temple,Ancient Temple - La Paz,"Main Street, La Paz, Bolivia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
1789,8937,Museum,Art Gallery - La Paz,"Main Street, La Paz, Bolivia",8937,Street,163,United Kingdom,21,Western Europe,5,Europe,Other
